Random;16980660.0;40;[[73, 205, 313, 109]]
Random;16980885.0;40;[[200, 301, 250, 279], [65, 109, 69, 99], [72, 208, 218, 58]]
Random;16980900.0;40;[[0, 253, 79, 8], [266, 75, 321, 8]]
Random;16981020.0;40;[[73, 218, 265, 98]]
Random;16981155.0;40;[[157, 230, 317, 86]]
Random;16981275.0;40;[[254, 144, 314, 80], [53, 219, 137, 136], [166, 297, 316, 227], [176, 59, 212, 11]]
Random;16981485.0;40;[[167, 275, 347, 147]]
Random;16981545.0;40;[[107, 230, 235, 50]]
Random;16981560.0;40;[[13, 148, 193, 20]]
Random;16981620.0;40;[[160, 309, 218, 149], [256, 318, 342, 158]]
Random;16981680.0;40;[[187, 192, 315, 12]]
Random;16981770.0;40;[[21, 250, 117, 10]]
Random;16982160.0;40;[[84, 283, 276, 163]]
Random;16982505.0;40;[[8, 318, 37, 284], [54, 187, 146, 23], [168, 163, 222, 34]]
Random;16982520.0;40;[[133, 316, 293, 172]]
Random;16982520.0;40;[[188, 173, 323, 111], [51, 211, 140, 91], [194, 269, 299, 231]]
Random;16982655.0;40;[[0, 146, 114, 80], [159, 291, 263, 201], [18, 230, 132, 176]]
Random;16982730.0;40;[[228, 155, 288, 8], [51, 163, 209, 73]]
Random;16982835.0;40;[[207, 259, 271, 238], [100, 181, 292, 68]]
Random;16982895.0;40;[[169, 232, 289, 40]]
Random;16982970.0;40;[[113, 165, 233, 32], [3, 67, 83, 37], [27, 248, 105, 188]]
Random;16983090.0;40;[[7, 174, 247, 78]]
Random;16983480.0;40;[[1, 235, 241, 139]]
Random;16983495.0;40;[[62, 216, 222, 72]]
Random;16983495.0;40;[[3, 87, 41, 63], [199, 258, 251, 82], [80, 131, 170, 1], [143, 224, 165, 166]]
Random;16983510.0;40;[[231, 167, 287, 138], [104, 298, 135, 281], [46, 275, 257, 176]]
Random;16983705.0;40;[[56, 155, 312, 65]]
Random;16983735.0;40;[[176, 136, 252, 6], [53, 251, 241, 181]]
Random;16983825.0;40;[[308, 41, 333, 1], [192, 148, 275, 14], [69, 99, 158, 50], [272, 270, 355, 191]]
Random;16983870.0;40;[[159, 249, 287, 69]]
Random;16983870.0;40;[[39, 238, 99, 118], [171, 268, 198, 254], [245, 185, 321, 33], [141, 238, 187, 153]]
Random;16983960.0;40;[[52, 228, 212, 84]]
Random;16984050.0;40;[[133, 294, 277, 134]]
Random;16984125.0;40;[[250, 249, 336, 106], [57, 151, 139, 20]]
Random;16984350.0;40;[[17, 238, 273, 148]]
Random;16984530.0;40;[[274, 320, 341, 296], [110, 58, 237, 8], [45, 259, 103, 30], [161, 301, 185, 226]]
Random;16984695.0;40;[[188, 152, 310, 99], [84, 286, 182, 175], [35, 71, 124, 7]]
Random;16984710.0;40;[[30, 197, 190, 53]]
Random;16984905.0;40;[[16, 229, 196, 101]]
Random;16985025.0;40;[[138, 243, 282, 83]]
Random;16985115.0;40;[[50, 74, 74, 43], [274, 72, 295, 56], [205, 320, 327, 140]]
Random;16985220.0;40;[[139, 251, 299, 107]]
Random;16985250.0;40;[[89, 192, 102, 149], [279, 160, 348, 11], [41, 255, 102, 237], [195, 300, 286, 178]]
Random;16985280.0;40;[[158, 240, 286, 60]]
Random;16985475.0;40;[[70, 131, 202, 72], [130, 276, 294, 183]]
Random;16985700.0;40;[[119, 260, 209, 4]]
Random;16985850.0;40;[[222, 281, 270, 210], [288, 282, 344, 197], [208, 111, 338, 55], [33, 133, 179, 81]]
Random;16985865.0;40;[[208, 251, 336, 71]]
Random;16986390.0;40;[[57, 260, 201, 100]]
Random;16986465.0;40;[[38, 68, 117, 0], [210, 183, 237, 141], [50, 315, 156, 176], [288, 255, 348, 225]]
Random;16986510.0;40;[[2, 58, 31, 19], [271, 167, 355, 46], [35, 242, 122, 107]]
Random;16986540.0;40;[[270, 208, 328, 78], [212, 158, 252, 128], [139, 306, 269, 196]]
Random;16986660.0;40;[[306, 105, 352, 22], [82, 214, 239, 168], [1, 118, 121, 18]]
Random;16986675.0;40;[[102, 49, 268, 6], [118, 96, 150, 59], [149, 276, 243, 196], [9, 163, 68, 41]]
Random;16986720.0;40;[[162, 269, 290, 89]]
Random;16986810.0;40;[[114, 211, 189, 169], [218, 258, 296, 3]]
Random;16986960.0;40;[[133, 286, 277, 126]]
Random;16987005.0;40;[[242, 272, 332, 16]]
Random;16987050.0;40;[[109, 282, 145, 207], [123, 156, 213, 24], [59, 79, 85, 43], [221, 198, 335, 132]]
Random;16987305.0;40;[[7, 240, 75, 202], [167, 199, 354, 98], [20, 47, 69, 24], [240, 281, 257, 255]]
Random;16987320.0;40;[[269, 261, 316, 230], [74, 288, 88, 238], [90, 163, 246, 36], [39, 296, 60, 245]]
Random;16987410.0;40;[[25, 245, 313, 165]]
Random;16987755.0;40;[[127, 261, 255, 81]]
Random;16987785.0;40;[[102, 308, 182, 20]]
Random;16987875.0;40;[[138, 284, 238, 76], [24, 177, 52, 97]]
Random;16987905.0;40;[[62, 157, 242, 29]]
Random;16987920.0;40;[[64, 150, 130, 6], [173, 192, 317, 98]]
Random;16988025.0;40;[[185, 240, 325, 95], [122, 295, 146, 287], [60, 317, 112, 268]]
Random;16988160.0;40;[[37, 190, 181, 30]]
Random;16988250.0;40;[[136, 247, 264, 67]]
Random;16988340.0;40;[[65, 196, 133, 124], [63, 300, 252, 204]]
Random;16988355.0;40;[[61, 103, 98, 48], [170, 197, 286, 38], [84, 157, 121, 104], [88, 285, 108, 255]]
Random;16988415.0;40;[[71, 203, 218, 53], [291, 126, 321, 93]]
Random;16988505.0;40;[[139, 21, 177, 9], [188, 314, 239, 214], [96, 317, 126, 224], [83, 206, 176, 48]]
Random;16988595.0;40;[[47, 199, 191, 39]]
Random;16988610.0;40;[[235, 198, 357, 18], [67, 138, 103, 108]]
Random;16988640.0;40;[[7, 225, 55, 97], [122, 175, 298, 79]]
Random;16988775.0;40;[[89, 278, 179, 22]]
Random;16988805.0;40;[[136, 202, 316, 74]]
Random;16988805.0;40;[[150, 262, 246, 22]]
Random;16988880.0;40;[[24, 116, 312, 36]]
Random;16988880.0;40;[[34, 136, 124, 1], [258, 103, 296, 1], [129, 219, 296, 177]]
Random;16989000.0;40;[[135, 145, 267, 40], [210, 253, 295, 145]]
Random;16989030.0;40;[[177, 229, 272, 124], [3, 272, 68, 71]]
Random;16989210.0;40;[[128, 274, 218, 18]]
Random;16989285.0;40;[[97, 198, 283, 108], [1, 48, 151, 6]]
Random;16989300.0;40;[[113, 289, 150, 255], [34, 69, 205, 5], [24, 194, 153, 123], [89, 247, 162, 224]]
Random;16989810.0;40;[[81, 135, 261, 7]]
Random;16989840.0;40;[[100, 151, 136, 23], [5, 271, 197, 175]]
Random;16989885.0;40;[[27, 144, 107, 116], [178, 264, 282, 64]]
Random;16989915.0;40;[[87, 110, 263, 44], [125, 162, 146, 140], [167, 201, 356, 143]]
Random;16989990.0;40;[[52, 287, 212, 143]]
Random;16990095.0;40;[[42, 121, 330, 41]]
Random;16990170.0;40;[[135, 306, 264, 154], [155, 100, 207, 34]]
Random;16990305.0;40;[[90, 68, 192, 3], [269, 231, 314, 122], [12, 292, 189, 227]]
Random;16990335.0;40;[[69, 152, 184, 28], [38, 317, 63, 243], [109, 317, 263, 272]]
Random;16990440.0;40;[[164, 182, 324, 38]]
Random;16990680.0;40;[[101, 249, 217, 94], [33, 232, 77, 117]]
Random;16990815.0;40;[[29, 150, 59, 71], [160, 233, 355, 127]]
Random;16990860.0;40;[[91, 287, 271, 159]]
Random;16990890.0;40;[[73, 93, 329, 3]]
Random;16990920.0;40;[[11, 241, 171, 97]]
Random;16991115.0;40;[[97, 291, 193, 51]]
Random;16991160.0;40;[[105, 153, 219, 103], [246, 273, 331, 69]]
Random;16991220.0;40;[[291, 102, 355, 63], [84, 271, 162, 63], [259, 209, 300, 131], [38, 250, 55, 184]]
Random;16991505.0;40;[[49, 238, 224, 130], [100, 320, 215, 284]]
Random;16991625.0;40;[[12, 211, 156, 92], [266, 193, 338, 111]]
Random;16991670.0;40;[[115, 98, 303, 45], [169, 166, 201, 150], [30, 172, 132, 124], [285, 281, 356, 173]]
Random;16991865.0;40;[[222, 191, 350, 11]]
Random;16991880.0;40;[[1, 281, 181, 153]]
Random;16991880.0;40;[[3, 267, 195, 147]]
Random;16991970.0;40;[[190, 303, 254, 167], [76, 92, 300, 28]]
Random;16991985.0;40;[[33, 285, 129, 45]]
Random;16992105.0;40;[[209, 319, 290, 213], [127, 152, 273, 53]]
Random;16992120.0;40;[[143, 295, 299, 221], [94, 66, 112, 9], [199, 161, 261, 23], [13, 123, 35, 36]]
Random;16992240.0;40;[[138, 131, 192, 4], [308, 248, 341, 219], [26, 146, 117, 11], [230, 301, 314, 266]]
Random;16992405.0;40;[[111, 148, 289, 58], [226, 254, 356, 200]]
Random;16992435.0;40;[[10, 102, 160, 30], [169, 164, 271, 44]]
Random;16992435.0;40;[[52, 252, 102, 90], [141, 214, 321, 131]]
Random;16992480.0;40;[[72, 134, 252, 6]]
Random;16992495.0;40;[[103, 157, 283, 29]]
Random;16992750.0;40;[[173, 115, 321, 17], [39, 279, 63, 230], [88, 259, 130, 100], [323, 54, 345, 23]]
Random;16992855.0;40;[[11, 123, 203, 3]]
Random;16992930.0;40;[[83, 309, 159, 129], [174, 208, 222, 131], [5, 186, 64, 90]]
Random;16993035.0;40;[[154, 216, 298, 56]]
Random;16993050.0;40;[[79, 304, 319, 208]]
Random;16993080.0;40;[[71, 194, 168, 120], [181, 267, 284, 113]]
Random;16993245.0;40;[[249, 262, 329, 191], [4, 283, 80, 129], [87, 310, 122, 198], [243, 104, 305, 76]]
Random;16993290.0;40;[[95, 213, 150, 111], [181, 267, 294, 124], [131, 92, 172, 61]]
Random;16993365.0;40;[[116, 258, 181, 44], [198, 135, 296, 43], [52, 86, 58, 67]]
Random;16993380.0;40;[[168, 277, 296, 97]]
Random;16993440.0;40;[[1, 310, 59, 235], [145, 206, 250, 28]]
Random;16993455.0;40;[[1, 165, 55, 16], [115, 128, 353, 65]]
Random;16993515.0;40;[[92, 173, 236, 13]]
Random;16993680.0;40;[[47, 181, 287, 85]]
Random;16993680.0;40;[[72, 203, 94, 158], [87, 143, 141, 26], [133, 250, 304, 158]]
Random;16993875.0;40;[[228, 150, 306, 81], [107, 289, 256, 243], [70, 162, 143, 14]]
Random;16994205.0;40;[[33, 319, 153, 127]]
Random;16994235.0;40;[[101, 223, 209, 33], [73, 276, 157, 246]]
Random;16994250.0;40;[[17, 123, 209, 3]]
Random;16994325.0;40;[[135, 149, 183, 62], [6, 65, 36, 55], [18, 288, 222, 197]]
Random;16994565.0;40;[[34, 68, 204, 2], [80, 311, 277, 251]]
Random;16994640.0;40;[[166, 271, 346, 143]]
Random;16995030.0;40;[[0, 187, 256, 97]]
Random;16995075.0;40;[[73, 319, 153, 31]]
Random;16995720.0;40;[[23, 281, 151, 101]]
Random;16995780.0;40;[[126, 211, 270, 51]]
Random;16995780.0;40;[[291, 175, 343, 118], [110, 114, 167, 73], [52, 312, 145, 141], [200, 307, 227, 239]]
Random;16995900.0;40;[[282, 116, 342, 84], [143, 244, 219, 4], [61, 142, 106, 78]]
Random;16995930.0;40;[[193, 256, 353, 112]]
Random;16996125.0;40;[[167, 254, 359, 134]]
Random;16996185.0;40;[[198, 237, 308, 51], [128, 241, 158, 155]]
Random;16996275.0;40;[[137, 271, 329, 151]]
Random;16996485.0;40;[[19, 302, 79, 96], [201, 252, 290, 132]]
Random;16997250.0;40;[[248, 123, 348, 88], [76, 61, 88, 14], [0, 192, 168, 96], [184, 117, 216, 28]]
Random;16997355.0;40;[[60, 148, 252, 28]]
Random;16997580.0;40;[[106, 160, 266, 16]]
Random;16997640.0;40;[[101, 176, 197, 8], [306, 274, 360, 146]]
Random;16997775.0;40;[[225, 286, 321, 46]]
Random;16997970.0;40;[[2, 239, 162, 95]]
Random;16998075.0;40;[[172, 175, 332, 31]]
Random;16998330.0;40;[[241, 198, 298, 8], [114, 105, 178, 18], [122, 285, 163, 123]]
Random;16998330.0;40;[[169, 319, 246, 165], [290, 165, 313, 135], [83, 291, 169, 169]]
Random;16998345.0;40;[[233, 295, 348, 217], [283, 171, 359, 45], [24, 204, 131, 162]]
Random;16998450.0;40;[[49, 182, 110, 102], [153, 314, 322, 252], [283, 204, 329, 37]]
Random;16998555.0;40;[[21, 215, 149, 35]]
Random;16998570.0;40;[[41, 207, 168, 36], [260, 129, 323, 108]]
Random;16998615.0;40;[[167, 271, 263, 31]]
Random;16998720.0;40;[[38, 265, 134, 25]]
Random;16999140.0;40;[[102, 310, 280, 259], [13, 203, 192, 125]]
Random;16999350.0;40;[[146, 124, 338, 4]]
Random;16999425.0;40;[[21, 202, 127, 56], [179, 160, 301, 98]]
Random;16999425.0;40;[[87, 201, 141, 1], [26, 281, 206, 213]]
Random;16999590.0;40;[[32, 301, 192, 157]]
Random;16999590.0;40;[[73, 105, 313, 9]]
Random;16999650.0;40;[[87, 119, 119, 101], [62, 283, 206, 127]]
Random;16999710.0;40;[[168, 294, 258, 38]]
Random;16999905.0;40;[[161, 257, 341, 129]]
Random;16999965.0;40;[[149, 312, 341, 192]]
Random;17000025.0;40;[[146, 249, 242, 9]]
Random;17000175.0;40;[[152, 153, 312, 9]]
Random;17000250.0;40;[[13, 87, 54, 63], [26, 274, 71, 198], [21, 175, 281, 106], [288, 249, 312, 220]]
Random;17000505.0;40;[[252, 59, 340, 36], [22, 314, 164, 166]]
Random;17000610.0;40;[[95, 290, 281, 221], [142, 196, 304, 133]]
Random;17000820.0;40;[[229, 198, 349, 6]]
Random;17000925.0;40;[[82, 94, 106, 74], [144, 310, 240, 77], [55, 295, 63, 271]]
Random;17000925.0;40;[[83, 271, 243, 127]]
Random;17000955.0;40;[[147, 317, 349, 242], [300, 130, 329, 85], [80, 246, 122, 183], [230, 132, 269, 31]]
Random;17001000.0;40;[[215, 105, 346, 63], [91, 312, 165, 75]]
Random;17001015.0;40;[[30, 258, 150, 66]]
Random;17001090.0;40;[[103, 171, 224, 44], [253, 266, 293, 230], [264, 85, 330, 34], [130, 285, 177, 224]]
Random;17001165.0;40;[[29, 275, 157, 95]]
Random;17001225.0;40;[[67, 174, 227, 30]]
Random;17001255.0;40;[[270, 150, 286, 138], [121, 235, 257, 67]]
Random;17001255.0;40;[[85, 190, 222, 115], [281, 191, 350, 6]]
Random;17001585.0;40;[[250, 247, 343, 7], [131, 208, 179, 193]]
Random;17001705.0;40;[[204, 316, 265, 160], [17, 172, 109, 25]]
Random;17001735.0;40;[[41, 247, 221, 119]]
Random;17001960.0;40;[[253, 276, 337, 93], [22, 161, 130, 90]]
Random;17002020.0;40;[[64, 155, 352, 75]]
Random;17002050.0;40;[[262, 232, 267, 214], [38, 276, 157, 171], [178, 143, 301, 58]]
Random;17002185.0;40;[[98, 282, 164, 165], [209, 279, 283, 72]]
Random;17002305.0;40;[[1, 250, 262, 182], [106, 138, 169, 54]]
Random;17002380.0;40;[[40, 186, 168, 6]]
Random;17002395.0;40;[[98, 241, 218, 49]]
Random;17002410.0;40;[[62, 272, 302, 176]]
Random;17002575.0;40;[[163, 221, 255, 35], [47, 166, 161, 114]]
Random;17002575.0;40;[[103, 294, 223, 104], [296, 287, 316, 275]]
Random;17002590.0;40;[[30, 191, 136, 101], [182, 213, 290, 88]]
Random;17002680.0;40;[[19, 182, 199, 54]]
Random;17002755.0;40;[[36, 40, 75, 12], [61, 174, 238, 50]]
Random;17003160.0;40;[[92, 272, 236, 112]]
Random;17003205.0;40;[[43, 263, 139, 23]]
Random;17003400.0;40;[[227, 302, 296, 223], [82, 164, 205, 21]]
Random;17003790.0;40;[[90, 257, 234, 97]]
Random;17003820.0;40;[[167, 218, 347, 90]]
Random;17003850.0;40;[[189, 277, 279, 21]]
Random;17003865.0;40;[[231, 254, 351, 62]]
Random;17004015.0;40;[[164, 197, 291, 25], [122, 144, 148, 98]]
Random;17004060.0;40;[[97, 121, 171, 90], [299, 117, 340, 49], [37, 239, 283, 166]]
Random;17004465.0;40;[[61, 276, 151, 20]]
Random;17004510.0;40;[[160, 295, 354, 232], [89, 216, 173, 189], [145, 179, 235, 84]]
Random;17004630.0;40;[[11, 304, 81, 178], [114, 115, 351, 55]]
Random;17004840.0;40;[[2, 182, 242, 86]]
Random;17004900.0;40;[[43, 228, 283, 132]]
Random;17005020.0;40;[[15, 296, 128, 227], [148, 230, 189, 137], [171, 87, 356, 39], [189, 238, 264, 204]]
Random;17005125.0;40;[[298, 267, 345, 111], [21, 168, 37, 122], [128, 92, 325, 16]]
Random;17005305.0;40;[[159, 191, 312, 84], [29, 274, 146, 217]]
Random;17005350.0;40;[[167, 298, 305, 176], [25, 288, 91, 242], [6, 54, 72, 6]]
Random;17005530.0;40;[[51, 58, 90, 31], [196, 245, 309, 98], [240, 97, 282, 39], [63, 206, 93, 108]]
Random;17005815.0;40;[[85, 263, 341, 173]]
Random;17005980.0;40;[[143, 192, 335, 72]]
Random;17006220.0;40;[[21, 294, 221, 190], [259, 79, 329, 47]]
Random;17006235.0;40;[[126, 167, 306, 39]]
Random;17006295.0;40;[[123, 301, 315, 181]]
Random;17006325.0;40;[[137, 170, 248, 2], [5, 280, 77, 219]]
Random;17006490.0;40;[[221, 276, 314, 188], [17, 86, 167, 23], [317, 171, 349, 141], [134, 286, 172, 169]]
Random;17006580.0;40;[[230, 265, 290, 32], [6, 283, 66, 132]]
Random;17006625.0;40;[[117, 286, 149, 259], [151, 245, 250, 21]]
Random;17006745.0;40;[[311, 313, 360, 169], [51, 257, 171, 157], [260, 264, 308, 181]]
Random;17006820.0;40;[[61, 317, 141, 29]]
Random;17006865.0;40;[[0, 261, 180, 133]]
Random;17007045.0;40;[[52, 145, 150, 41], [71, 288, 247, 215]]
Random;17007150.0;40;[[180, 315, 260, 27]]
Random;17007195.0;40;[[97, 230, 177, 1], [239, 123, 357, 83]]
Random;17007270.0;40;[[143, 248, 203, 146], [25, 231, 118, 116], [257, 160, 332, 77]]
Random;17007315.0;40;[[71, 90, 192, 50], [113, 312, 253, 182]]
Random;17007345.0;40;[[42, 279, 229, 189], [157, 130, 247, 61]]
Random;17007345.0;40;[[309, 243, 342, 135], [32, 267, 94, 222], [45, 216, 126, 10]]
Random;17007450.0;40;[[259, 163, 347, 4], [193, 214, 301, 168], [76, 120, 110, 0]]
Random;17007870.0;40;[[37, 186, 217, 58]]
Random;17008035.0;40;[[104, 266, 344, 170]]
Random;17008305.0;40;[[75, 290, 267, 170]]
Random;17008305.0;40;[[78, 226, 318, 130]]
Random;17008320.0;40;[[66, 81, 144, 9], [30, 111, 102, 87], [214, 160, 286, 47], [294, 170, 348, 30]]
Random;17008440.0;40;[[43, 150, 331, 70]]
Random;17008440.0;40;[[53, 305, 133, 17]]
Random;17008725.0;40;[[98, 295, 226, 248], [132, 212, 244, 60]]
Random;17008830.0;40;[[16, 177, 20, 169], [5, 140, 243, 56], [66, 221, 170, 192]]
Random;17008860.0;40;[[206, 193, 302, 144], [98, 288, 137, 184], [147, 308, 203, 131], [212, 116, 296, 64]]
Random;17008980.0;40;[[49, 271, 241, 151]]
Random;17009115.0;40;[[48, 123, 121, 11], [144, 184, 269, 128], [176, 318, 254, 262], [191, 94, 229, 2]]
Random;17009310.0;40;[[235, 270, 284, 147], [46, 188, 205, 81]]
Random;17009370.0;40;[[243, 293, 353, 107], [178, 194, 195, 129], [92, 267, 117, 208]]
Random;17009610.0;40;[[43, 280, 182, 199], [251, 177, 350, 58]]
Random;17009610.0;40;[[69, 250, 165, 10]]
Random;17009925.0;40;[[128, 262, 272, 102]]
Random;17009955.0;40;[[212, 220, 340, 40]]
Random;17010645.0;40;[[116, 189, 260, 29]]
Random;17010660.0;40;[[214, 260, 304, 4]]
Random;17010810.0;40;[[73, 211, 121, 105], [154, 317, 222, 53]]
Random;17010960.0;40;[[13, 241, 193, 145], [188, 109, 284, 49]]
Random;17010960.0;40;[[4, 284, 133, 140], [236, 271, 329, 223]]
Random;17011095.0;40;[[256, 251, 326, 71], [148, 141, 235, 21]]
Random;17011380.0;40;[[66, 191, 258, 71]]
Random;17011425.0;40;[[8, 289, 62, 108], [156, 196, 255, 62]]
Random;17011455.0;40;[[218, 252, 308, 13], [97, 195, 127, 144]]
Random;17011620.0;40;[[96, 148, 352, 58]]
Random;17011635.0;40;[[4, 221, 292, 141]]
Random;17011665.0;40;[[156, 281, 221, 61], [222, 201, 337, 125]]
Random;17011680.0;40;[[100, 316, 260, 172]]
Random;17011710.0;40;[[39, 266, 129, 10]]
Random;17011785.0;40;[[115, 79, 159, 48], [157, 308, 240, 164], [304, 317, 356, 130]]
Random;17011815.0;40;[[4, 233, 186, 154], [219, 171, 280, 29]]
Random;17011845.0;40;[[49, 117, 103, 48], [63, 273, 189, 210], [244, 312, 267, 295], [143, 69, 312, 4]]
Random;17012040.0;40;[[6, 231, 294, 151]]
Random;17012160.0;40;[[186, 261, 276, 5]]
Random;17012205.0;40;[[149, 176, 329, 48]]
Random;17012325.0;40;[[119, 123, 237, 59], [176, 174, 242, 142], [195, 317, 283, 273], [4, 249, 70, 105]]
Random;17012445.0;40;[[169, 314, 240, 282], [68, 168, 140, 144], [163, 260, 282, 100]]
Random;17012460.0;40;[[245, 221, 311, 178], [25, 175, 113, 57], [29, 276, 187, 230], [132, 222, 183, 172]]
Random;17012655.0;40;[[258, 261, 354, 21]]
Random;17012760.0;40;[[199, 317, 236, 269], [252, 279, 336, 51], [208, 180, 252, 132]]
Random;17012775.0;40;[[148, 295, 358, 227], [228, 187, 288, 41]]
Random;17012775.0;40;[[97, 82, 202, 14], [35, 226, 41, 224], [64, 297, 152, 267], [151, 206, 358, 142]]
Random;17012790.0;40;[[88, 144, 280, 24]]
Random;17012985.0;40;[[93, 255, 333, 159]]
Random;17013105.0;40;[[242, 309, 278, 223], [149, 309, 228, 183], [41, 58, 226, 4]]
Random;17013120.0;40;[[331, 252, 336, 245], [161, 70, 298, 35], [89, 210, 149, 4], [276, 295, 321, 165]]
Random;17013150.0;40;[[188, 227, 348, 83]]
Random;17013210.0;40;[[73, 207, 253, 79]]
Random;17013300.0;40;[[126, 184, 261, 110], [10, 123, 84, 18], [115, 48, 235, 4]]
Random;17013375.0;40;[[212, 280, 277, 100], [29, 233, 155, 143]]
Random;17013465.0;40;[[115, 110, 295, 52], [47, 319, 119, 144]]
Random;17013570.0;40;[[192, 209, 312, 17]]
Random;17013600.0;40;[[49, 226, 177, 46]]
Random;17013630.0;40;[[80, 201, 248, 90], [280, 138, 352, 77]]
Random;17013930.0;40;[[284, 191, 302, 155], [107, 202, 252, 121], [144, 114, 261, 23]]
Random;17014185.0;40;[[131, 154, 311, 26]]
Random;17014200.0;40;[[236, 188, 326, 9], [127, 241, 226, 171]]
Random;17014395.0;40;[[8, 261, 152, 101]]
Random;17014680.0;40;[[180, 320, 317, 241], [309, 206, 356, 43], [184, 197, 252, 130]]
Random;17014755.0;40;[[12, 123, 268, 33]]
Random;17014920.0;40;[[50, 256, 230, 128]]
Random;17015025.0;40;[[165, 252, 293, 72]]
Random;17015175.0;40;[[60, 69, 120, 17], [33, 247, 134, 80], [265, 142, 308, 71]]
Random;17015265.0;40;[[6, 157, 246, 61]]
Random;17015295.0;40;[[234, 129, 328, 30], [1, 268, 80, 160], [15, 68, 123, 28], [80, 190, 129, 172]]
Random;17015400.0;40;[[85, 275, 188, 155], [30, 175, 75, 114], [257, 171, 326, 56]]
Random;17015460.0;40;[[235, 218, 335, 164], [173, 235, 199, 151], [323, 150, 357, 135], [1, 154, 142, 48]]
Random;17015520.0;40;[[52, 138, 244, 18]]
Random;17015580.0;40;[[144, 317, 224, 29]]
Random;17015595.0;40;[[79, 273, 220, 131], [39, 120, 56, 93], [29, 179, 53, 123], [93, 103, 138, 76]]
Random;17015670.0;40;[[40, 224, 90, 189], [29, 76, 93, 16], [74, 298, 109, 256], [105, 253, 293, 168]]
Random;17015715.0;40;[[87, 200, 231, 40]]
Random;17015865.0;40;[[0, 205, 180, 77]]
Random;17015940.0;40;[[85, 264, 205, 72]]
Random;17016060.0;40;[[7, 304, 112, 224], [257, 277, 292, 151], [244, 119, 283, 75], [93, 214, 192, 128]]
Random;17016075.0;40;[[54, 243, 157, 181], [180, 249, 331, 183], [155, 172, 243, 96]]
Random;17016135.0;40;[[223, 316, 357, 211], [136, 91, 178, 77], [294, 174, 360, 119], [19, 278, 63, 170]]
Random;17016450.0;40;[[64, 235, 224, 91]]
Random;17016585.0;40;[[71, 187, 231, 43]]
Random;17016750.0;40;[[78, 209, 334, 119]]
Random;17016855.0;40;[[39, 240, 231, 120]]
Random;17016945.0;40;[[56, 287, 172, 107], [276, 204, 312, 144]]
Random;17017095.0;40;[[13, 312, 103, 56]]
Random;17017170.0;40;[[31, 317, 111, 29]]
Random;17017215.0;40;[[141, 136, 257, 77], [23, 132, 105, 64], [51, 229, 228, 169]]
Random;17017410.0;40;[[99, 270, 189, 118], [7, 101, 187, 49]]
Random;17017620.0;40;[[196, 317, 316, 125]]
Random;17017740.0;40;[[143, 316, 326, 267], [44, 215, 191, 154], [229, 242, 303, 173]]
Random;17017830.0;40;[[31, 221, 238, 161], [133, 158, 313, 99]]
Random;17017935.0;40;[[63, 232, 218, 158], [171, 116, 301, 27]]
Random;17018175.0;40;[[9, 155, 189, 27]]
Random;17018400.0;40;[[8, 278, 86, 235], [98, 112, 160, 25], [57, 39, 79, 7], [187, 264, 273, 106]]
Random;17018580.0;40;[[173, 295, 263, 39]]
Random;17018625.0;40;[[193, 77, 329, 31], [89, 289, 155, 61], [52, 271, 80, 209]]
Random;17018760.0;40;[[278, 154, 313, 32], [17, 317, 95, 192], [195, 187, 250, 23]]
Random;17018880.0;40;[[54, 217, 294, 121]]
Random;17018925.0;40;[[277, 60, 310, 43], [57, 252, 184, 75]]
Random;17019180.0;40;[[158, 289, 254, 49]]
Random;17019180.0;40;[[27, 281, 66, 232], [98, 120, 261, 47], [116, 259, 246, 188]]
Random;17019300.0;40;[[139, 279, 259, 87]]
Random;17019405.0;40;[[68, 169, 248, 41]]
Random;17019435.0;40;[[216, 274, 292, 49], [32, 270, 77, 138]]
Random;17019450.0;40;[[12, 190, 300, 110]]
Random;17019450.0;40;[[323, 124, 359, 93], [152, 220, 189, 172], [235, 279, 314, 24], [106, 121, 107, 118]]
Random;17019450.0;40;[[79, 224, 207, 44]]
Random;17019465.0;40;[[42, 113, 63, 79], [314, 221, 347, 210], [27, 305, 83, 128], [84, 309, 201, 206]]
Random;17019510.0;40;[[21, 115, 33, 94], [273, 174, 333, 56], [98, 227, 130, 209], [47, 160, 203, 63]]
Random;17019555.0;40;[[153, 267, 235, 175], [266, 219, 309, 123], [38, 128, 234, 70]]
Random;17019570.0;40;[[116, 195, 308, 75]]
Random;17019570.0;40;[[103, 211, 359, 121]]
Random;17019645.0;40;[[186, 294, 314, 114]]
Random;17019795.0;40;[[65, 311, 225, 167]]
Random;17019810.0;40;[[22, 251, 142, 59]]
Random;17019945.0;40;[[135, 271, 342, 175], [12, 197, 60, 131]]
Random;17020215.0;40;[[29, 97, 317, 17]]
Random;17020260.0;40;[[238, 140, 340, 56], [18, 121, 124, 76], [144, 148, 164, 80], [22, 219, 108, 122]]
Random;17020290.0;40;[[17, 205, 116, 127], [317, 243, 324, 229], [321, 91, 334, 51], [164, 257, 264, 110]]
Random;17020455.0;40;[[55, 168, 199, 8]]
Random;17020530.0;40;[[93, 262, 213, 103], [263, 269, 308, 181]]
Random;17020635.0;40;[[9, 258, 157, 198], [256, 291, 316, 55]]
Random;17020695.0;40;[[160, 144, 253, 118], [231, 118, 303, 3], [49, 242, 151, 121]]
Random;17020710.0;40;[[190, 269, 350, 125]]
